1141265,2
1141308,1
1141335,1
1141350,1
1141399,1
1141423,1
1141441,1
1141504,1
1141505,32
1141576,1
1141618,1
1141621,2
1141628,5
1141745,1
1141772,28
1141792,98
1141793,1
1141798,1
1141799,1
1141844,1
1141870,15
1141872,1
1141954,1
1142019,1
1142025,1
1142031,1
1142037,1
1142109,1
1142123,1
1142125,40
1142127,1
1142135,2
1142197,2
1142220,1
1142270,1
1142291,1
1142306,1
1142337,1
1142364,1
1142367,7
1142411,1
1142480,4
1142496,1
1142522,12
1142546,1
1142614,1
1142682,1
1142694,5
1142699,2
1142733,1
1142746,3
1142789,1
1142794,1
1142818,1
1142821,3
1142855,1
1142939,1
1142940,1
1142975,1
1143001,1
1143003,94
1143005,1
1143058,1
1143081,1
1143100,1
1143108,1
1143129,1
1143155,1
1143161,2
1143180,7
1143203,1
1143225,1
1143233,1
1143235,1
1143286,9
1143292,1
1143301,1
1143347,74
1143351,1
1143382,3
1143397,1
1143408,1
1143415,1
1143420,1
1143479,1
1143542,1
1143593,1
1143607,2
1143651,1
1143702,1
1143713,1
1143757,3
1143766,1
1143857,1
1143875,1
1143890,12
1143912,1
1143945,1
1143953,18
1143956,21
1143961,1
1143964,1
1144015,1
1144024,2
1144048,1
1144054,1
1144060,1
1144108,1
1144114,1
1144118,1
1144129,1
1144138,6
1144161,1
1144196,1
1144212,1
1144293,1
1144325,1
1144424,1
1144438,1
1144474,11
1144504,1
1144515,1
1144534,1
1144535,1
1144618,2
1144703,1
1144802,1
1144878,1
1144917,1
1144951,1
1145025,1
1145087,1
1145221,1
1145319,14
1145355,7
1145381,1
1145445,4
1145561,1
1145633,1
1145643,1
1145679,1
1145689,1
1145701,1
1145708,1
1145750,1
1145752,1
1145759,1
1145781,1
1145783,12
1145792,1
1145817,1
1145878,1
1145894,3
1145912,1
1146028,1
1146037,13
1146066,1
1146107,1
1146112,6
1146113,1
1146122,1
1146144,1
1146210,1
1146237,1
1146244,1
1146260,1
1146293,1
1146318,1
1146326,1
1146352,1
1146393,1
1146518,1
1146526,1
1146618,1
1146628,1
1146681,1
1146714,1
1146726,116
1146767,2
1146799,1
1146828,61
1146849,1
1146887,32
1146891,1
1147011,1
1147025,66
1147032,1
1147040,1
1147112,1
1147153,1
1147179,1
1147206,1
1147234,7
1147263,1
1147305,1
1147306,1
1147348,1
1147378,1
1147439,1
1147452,1
1147482,1
1147484,22
1147499,1
1147502,1
1147503,3
1147512,1
1147518,1
1147532,1
1147546,3
1147550,1
1147554,2
1147562,84
1147563,2
1147614,17
1147620,1
1147635,1
1147648,18
1147659,1
1147762,1
1147789,40
1147807,1
1147824,1
1147830,3
1147848,1
1147907,1
1147919,1
1147922,1
1148010,1
1148028,1
1148032,12
1148033,1
1148034,5
1148045,1
1148078,2
1148117,1
1148122,8
1148124,2
1148149,1
1148155,1
1148165,5
1148179,2
1148187,21
1148201,1
1148240,1
1148242,1
1148272,1
1148285,2
1148298,1
1148301,1
1148321,1
1148327,1
1148329,13
1148343,1
1148345,19
1148356,2
1148358,21
1148368,2
1148382,1
1148414,14
1148421,1
1148428,2
1148431,2
1148462,4
1148464,2
1148467,26
1148489,1
1148500,1
1148507,1
1148521,1
1148530,1
1148552,1
1148559,23
1148567,4
1148568,1
1148570,1
1148619,3
1148628,7
1148639,1
1148675,2
1148681,19
1148693,1
1148697,1
1148719,1
1148758,1
1148764,5
1148765,1
1148774,1
1148833,1
1148889,6
1148963,1
1148997,1
1149010,1
1149042,1
1149054,1
1149069,1
1149109,1
1149131,35
1149144,2
1149148,1
1149149,21
1149159,1
1149161,2
1149170,1
1149178,1
1149179,11
1149197,1
1149200,1
1149218,1
1149229,1
1149231,4
1149232,1
1149243,1
1149250,1
1149253,1
1149261,1
1149270,1
1149274,1
1149325,6
1149359,1
1149381,2
1149390,1
1149403,1
1149407,1
1149421,1
1149451,1
1149452,1
1149477,1
1149489,1
1149490,1
1149491,1
1149494,1
1149495,2
1149499,1
1149503,8
1149518,1
1149532,1
1149588,1
1149589,2
1149590,74
1149628,3
1149634,7
1149657,1
1149673,1
1149674,1
1149722,3
1149735,1
1149739,1
1149769,1
1149777,1
1149784,1
1149799,1
1149805,1
1149808,1
1149811,3
1149820,30
1149838,2
1149839,8
1149843,20
1149847,1
1149867,1
1149884,1
1149892,1
1149901,1
1149907,5
1149911,23
1149912,5
1149923,1
1149935,1
1149967,2
1150011,1
1150036,1
1150057,1
1150062,1
1150063,1
1150068,1
1150069,1
1150070,9
1150088,14
1150118,2
1150127,19
1150138,1
1150147,1
1150148,1
1150153,1
1150158,1
1150161,1
1150164,1
1150168,1
1150180,1
1150181,1
1150184,1
1150192,1
1150195,1
1150202,1
1150207,1
1150208,3
1150224,26
1150226,1
1150235,12
1150243,1
1150246,1
1150271,1
1150279,1
1150285,10
1150299,1
1150313,1
1150329,1
1150333,2
1150345,1
1150364,1
1150397,1
1150426,6
1150463,1
1150473,1
1150532,1
1150546,1
1150549,1
1150563,1
1150571,1
1150591,2
1150608,1
1150611,1
1150613,17
1150618,1
1150632,1
1150665,1
1150666,1
1150673,2
1150682,13
1150688,1
1150700,1
1150723,13
1150736,1
1150737,23
1150739,1
1150760,1
1150780,1
1150796,1
1150842,1
1150845,1
1150847,1
1150873,2
1150879,1
1150887,2
1150909,2
1150924,1
1150934,173
1150952,1
1150954,1
1150978,3
1150984,1
1150992,1
1150995,1
1151002,11
1151007,1
1151008,33
1151020,1
1151026,50
1151043,1
1151074,1
1151099,6
1151100,2
1151102,1
1151106,1
1151116,1
1151122,1
1151134,1
1151137,1
1151140,1
1151156,1
1151179,1
1151190,1
1151200,1
1151207,1
1151237,1
1151238,1
1151265,1
1151278,3
1151280,1
1151290,1
1151294,1
1151295,1
1151303,1
1151309,1
1151321,1
1151338,1
1151339,12
1151354,1
1151358,1
1151362,1
1151364,1
1151370,86
1151405,1
1151421,12
1151423,1
1151449,1
1151456,18
1151463,1
1151464,1
1151476,1
1151485,1
1151502,1
1151503,1
1151511,1
1151524,1
1151526,1
1151538,2
1151554,1
1151559,1
1151568,1
1151582,1
1151584,1
1151594,1
1151603,1
1151604,40
1151606,2
1151608,1
1151614,1
1151640,47
1151662,12
1151678,1
1151685,2
1151688,1
1151703,1
1151727,1
1151733,1
1151735,1
1151757,19
1151775,8
1151777,1
1151781,1
1151783,38
1151789,34
1151790,1
1151801,1
1151811,18
1151812,1
1151834,1
1151843,1
1151845,1
1151846,1
1151853,1
1151869,1
1151878,3
1151885,1
1151903,7
1151906,1
1151917,2
1151942,1
1151943,1
1151944,1
1151951,1
1151954,13
1151959,2
1152033,1
1152051,1
1152052,16
1152055,1
1152064,4
1152066,1
1152108,106
1152109,1
1152111,1
1152117,1
1152121,1
1152130,7
1152132,1
1152137,1
1152160,1
1152185,1
1152186,4
1152188,1
1152192,1
1152199,1
1152203,1
1152206,1
1152211,1
1152216,2
1152217,1
1152227,1
1152236,2
1152251,1
1152265,1
1152267,1
1152268,1
1152277,11
1152279,1
1152294,14
1152330,1
1152338,1
1152339,1
1152346,1
1152354,17
1152357,1
1152368,1
1152386,1
1152391,1
1152407,4
1152411,7
1152438,1
1152452,1
1152455,102
1152466,1
1152469,23
1152470,1
1152491,1
1152499,1
1152524,1
1152563,1
1152565,1
1152572,1
1152573,36
1152608,2
1152628,1
1152630,1
1152631,1
1152660,1
1152666,10
1152684,21
1152704,1
1152720,1
1152755,2
1152774,1
1152776,27
1152780,1
1152796,1
1152797,1
1152798,1
1152800,1
1152801,67
1152802,1
1152809,2
1152823,1
1152826,1
1152835,1
1152854,1
1152858,1
1152869,1
1152895,1
1152914,2
1152917,2
1152928,1
1152946,1
1152957,1
1152967,1
1152970,1
1152974,1
1152975,1
1152989,1
1153003,1
1153015,1
1153027,1
1153055,10
1153062,1
1153073,1
1153089,1
1153093,36
1153094,1
1153099,4
1153114,1
1153115,1
1153125,1
1153143,1
1153147,1
1153165,1
1153188,1
1153206,1
1153230,24
1153239,1
1153245,1
1153247,1
1153256,1
1153260,1
1153268,1
1153317,8
1153328,1
1153332,1
1153349,1
1153358,1
1153372,1
1153397,1
1153410,1
1153417,1
1153429,31
1153444,1
1153446,1
1153459,3
1153472,3
1153494,1
1153500,1
1153515,1
1153525,1
1153538,1
1153560,1
1153563,1
1153599,1
1153608,3
1153619,1
1153632,8
1153641,1
1153683,1
1153706,5
1153707,4
1153710,2
1153716,1
1153735,1
1153737,1
1153756,19
1153763,1
1153765,1
1153766,1
1153794,1
1153814,1
1153820,12
1153821,2
1153826,1
1153839,1
1153842,1
1153849,1
1153851,36
1153852,1
1153871,31
1153873,1
1153878,1
1153879,26
1153881,2
1153882,1
1153890,1
1153894,1
1153895,22
1153896,1
1153904,1
1153934,1
1153935,1
1153939,1
1153942,1
1153955,1
1153960,1
1153962,1
1153964,6
1153967,15
1153979,2
1153988,8
1153989,1
1153998,1
1154002,1
1154004,1
1154020,2
1154030,1
1154042,1
1154047,22
1154059,1
1154092,1
1154107,1
1154109,1
1154120,1
1154123,1
1154129,1
1154134,15
1154143,1
1154163,2
1154189,1
1154190,1
1154203,2
1154227,1
1154236,1
1154243,1
1154257,1
1154260,1
1154267,19
1154278,1
1154282,1
1154302,1
1154304,30
1154313,1
1154333,4
1154338,1
1154339,1
1154366,3
1154381,1
1154384,17
1154390,1
1154395,1
1154399,47
1154400,1
1154430,1
1154436,1
1154460,1
1154472,3
1154475,4
1154489,1
1154500,11
1154515,1
1154516,1
1154537,1
1154551,50
1154558,5
1154564,1
1154574,1
1154580,1
1154586,4
1154588,1
1154590,7
1154592,1
1154595,11
1154602,1
1154609,1
1154613,1
1154616,19
1154625,1
1154626,2
1154634,9
1154652,1
1154660,1
1154673,1
1154683,1
1154691,22
1154711,4
1154714,27
1154715,1
1154719,2
1154743,1
1154747,2
1154752,63
1154760,1
1154775,1
1154780,1
1154794,1
1154813,5
1154814,7
1154827,4
1154833,1
1154834,1
1154851,1
1154864,1
1154884,1
1154914,1
1154924,1
1154934,1
1154944,1
1154949,1
1154967,1
1154968,1
1154971,1
1154977,2
1154978,1
1154996,1
1155000,1
1155001,3
1155013,2
1155015,1
1155024,88
1155037,1
1155046,1
1155050,1
1155056,1
1155062,1
1155070,1
1155072,3
1155075,2
1155080,8
1155084,1
1155085,1
1155096,1
1155112,1
1155127,1
1155138,5
1155149,8
1155161,2
1155184,1
1155191,1
1155232,1
1155248,1
1155249,1
1155269,10
1155282,1
1155283,1
1155298,1
1155300,25
1155301,2
1155317,4
1155337,26
1155348,9
1155349,1
1155370,1
1155375,16
1155381,1
1155388,2
1155402,52
1155405,1
1155406,1
1155412,1
1155452,1
1155457,1
1155458,1
1155467,1
1155482,1
1155484,1
1155486,1
1155487,4
1155490,1
1155496,1
1155557,1
1155571,1
1155572,11
1155574,1
1155582,1
1155593,1
1155594,6
1155602,26
1155603,1
1155604,1
1155617,1
1155632,1
1155641,1
1155657,1
1155665,1
1155667,1
1155691,1
1155728,7
1155741,1
1155742,1
1155790,1
1155792,13
1155809,85
1155811,1
1155812,1
1155813,4
1155814,4
1155819,1
1155829,2
1155855,1
1155859,1
1155874,1
1155884,1
1155923,1
1155941,1
1155942,18
1155949,2
1155955,4
1155956,8
1155958,1
1155966,1
1155977,1
1155978,1
1155990,1
1156002,1
1156007,3
1156026,1
1156042,1
1156063,2
1156087,1
1156092,2
1156097,1
1156114,22
1156122,1
1156127,1
1156132,39
1156143,1
1156151,1
1156155,19
1156159,1
1156163,2
1156172,61
1156180,1
1156193,29
1156201,1
1156210,1
1156235,17
1156237,1
1156261,1
1156268,5
1156283,1
1156301,1
1156328,1
1156333,16
1156348,34
1156360,1
1156366,1
1156375,4
1156390,14
1156395,1
1156409,1
1156420,1
1156430,1
1156459,2
1156466,1
1156486,1
1156496,1
1156504,1
1156518,2
1156519,1
1156523,1
1156524,1
1156525,26
1156526,1
1156527,1
1156561,2
1156570,1
1156577,3
1156591,1
1156603,1
1156619,1
1156621,1
1156623,1
1156659,1
1156662,1
1156665,1
1156671,1
1156718,1
1156725,1
1156731,3
1156733,1
1156740,3
1156744,1
1156747,1
1156761,1
1156768,1
1156772,1
1156773,1
1156774,2
1156775,4
1156776,1
1156779,1
1156780,9
1156788,1
1156794,1
1156797,1
1156814,1
1156821,1
1156830,1
1156841,1
1156848,25
1156852,1
1156856,7
1156863,1
1156867,2
1156872,1
1156879,65
1156886,1
1156892,22
1156902,1
1156911,1
1156917,3
1156930,1
1156934,1
1156951,3
1156974,1
1156988,1
1156990,1
1157015,1
1157026,1
1157032,2
1157050,1
1157067,1
1157069,5
1157089,10
1157092,6
1157099,7
1157105,7
1157107,18
1157120,1
1157121,1
1157124,1
1157155,1
1157169,1
1157179,1
1157196,1
1157213,1
1157219,1
1157222,1
1157225,1
1157239,1
1157254,11
1157255,2
1157299,1
1157310,1
1157311,1
1157328,1
1157343,1
1157346,1
1157355,1
1157371,1
1157381,1
1157401,1
1157411,1
1157428,1
1157431,1
1157433,29
1157440,2
1157451,1
1157452,1
1157480,1
1157481,1
1157501,2
1157530,1
1157545,1
1157554,1
1157564,11
1157571,1
1157607,1
1157616,1
1157650,3
1157685,1
1157688,4
1157723,23
1157731,10
1157741,1
1157752,1
1157774,1
1157787,1
1157788,4
1157789,2
1157795,1
1157796,1
1157803,1
1157806,2
1157822,1
1157834,1
1157837,2
1157840,1
1157841,15
1157850,1
1157864,2
1157882,10
1157900,1
1157905,1
1157927,1
1157928,1
1157941,1
1157958,1
1157961,1
1157976,1
1157993,1
1157997,1
1158006,6
1158009,1
1158011,5
1158019,2
1158025,1
1158038,1
1158046,15
1158048,1
1158058,1
1158076,1
1158083,1
1158085,28
1158087,2
1158116,1
1158119,3
1158121,1
1158151,1
1158154,9
1158155,1
1158164,1
1158165,1
1158172,1
1158175,1
1158200,3
1158205,2
1158240,1
1158330,1
1158335,2
1158336,2
1158379,69
1158380,1
1158399,1
1158443,1
1158447,1
1158481,1
1158483,1
1158487,1
1158489,1
1158543,1
1158570,5
1158578,2
1158580,1
1158585,1
1158593,1
1158599,1
1158611,1
1158613,1
1158617,1
1158618,2
1158642,5
1158645,1
1158653,1
1158656,1
1158671,1
1158692,1
1158694,1
1158695,1
1158737,1
1158756,1
1158765,1
1158774,4
1158790,1
1158793,1
1158799,1
1158812,1
1158821,1
1158828,1
1158854,66
1158857,2
1158870,6
1158873,54
1158887,3
1158905,1
1158914,1
1158928,1
1158936,1
1158944,6
1158955,2
1158975,5
1158984,1
1159000,13
1159006,1
1159016,1
1159036,1
1159040,1
1159043,1
1159055,9
1159075,1
1159077,1
1159081,1
1159095,4
1159096,1
1159099,1
1159112,21
1159126,1
1159127,18
1159147,1
1159150,1
1159164,1
1159176,1
1159177,2
1159189,1
1159208,1
1159233,1
1159236,10
1159240,1
1159250,1
1159251,1
1159263,1
1159281,1
1159308,1
1159330,1
1159334,1
1159345,4
1159355,1
1159382,1
1159387,1
1159420,1
1159433,1
1159484,1
1159535,1
1159552,1
1159554,15
1159555,1
1159570,1
1159573,3
1159574,21
1159575,3
1159588,2
1159590,1
1159591,8
1159593,14
1159599,1
1159603,1
1159606,1
1159613,1
1159626,1
1159629,2
1159632,6
1159641,2
1159650,1
1159654,3
1159655,1
1159678,1
1159685,1
1159698,12
1159740,2
1159744,1
1159746,1
1159748,2
1159755,1
1159768,1
1159769,2
1159774,24
1159784,1
1159802,4
1159878,1
1159899,1
1159914,10
1159915,1
1159924,1
1159928,3
1159946,4
1159947,1
1159958,1
1159965,1
1159998,1
1160001,37
1160004,2
1160036,1
1160066,1
1160073,2
1160074,37
1160076,1
1160106,1
1160142,1
1160169,1
1160171,2
1160176,1
1160184,1
1160189,2
1160196,1
1160197,63
1160198,1
1160255,1
1160272,1
1160312,29
1160325,7
1160343,1
1160362,1
1160370,6
1160383,2
1160392,1
1160401,1
1160405,1
1160408,27
1160409,1
1160425,1
1160430,4
1160437,1
1160452,1
1160479,1
1160491,1
1160493,1
1160497,1
1160498,1
1160499,62
1160502,1
1160512,1
1160515,7
1160516,1
1160519,1
1160525,1
1160527,1
1160555,15
1160556,2
1160559,1
1160570,1
1160590,1
1160601,1
1160603,1
1160610,1
1160612,1
1160625,15
1160633,1
1160641,1
1160645,1
1160649,1
1160659,1
1160674,1
1160677,1
1160684,1
1160704,1
1160717,1
1160719,1
1160737,1
1160741,11
1160756,1
1160761,1
1160771,33
1160780,1
1160782,1
1160796,2
1160805,1
1160815,1
1160841,9
1160867,1
1160880,1
1160882,3
1160895,1
1160924,1
1160930,1
1160932,2
1160949,1
1160952,1
1160954,1
1160958,1
1160961,1
1160966,5
1160995,3
1161038,1
1161054,2
1161058,1
1161069,1
1161103,11
1161104,1
1161108,1
1161113,3
1161118,1
1161149,1
1161155,1
1161157,1
1161167,1
1161172,12
1161175,1
1161186,1
1161188,2
1161200,4
1161207,1
1161220,3
1161282,1
1161295,6
1161296,1
1161297,24
1161314,1
1161322,1
1161324,49
1161352,1
1161353,1
1161357,8
1161360,1
1161389,4
1161407,1
1161408,28
1161418,2
1161421,2
1161422,1
1161426,1
1161429,1
1161441,1
1161443,9
1161467,1
1161473,1
1161505,9
1161520,1
1161528,1
1161534,1
1161536,1
1161555,8
1161558,1
1161571,1
1161614,1
1161628,1
1161657,8
1161660,1
1161691,1
1161714,1
1161723,8
1161730,7
1161749,1
1161763,1
1161777,1
1161785,1
1161788,1
1161820,1
1161822,1
1161829,1
1161835,2
1161838,13
1161846,1
1161873,5
1161877,1
1161881,2
1161885,1
1161915,1
1161916,2
1161921,1
1161928,1
1161941,3
1161961,1
1161979,1
1161980,1
1161992,1
1162016,1
1162061,1
1162066,1
1162074,67
1162084,17
1162090,27
1162097,2
1162099,1
1162117,1
1162120,1
1162121,2
1162148,1
1162157,37
1162194,2
1162246,1
1162247,1
1162248,1
1162289,1
1162331,1
1162343,1
1162350,1
1162354,1
1162392,2
1162395,1
1162419,1
1162425,10
1162451,1
1162501,1
1162509,1
1162510,1
1162526,1
1162531,1
1162555,2
1162569,1
1162576,1
1162580,1
1162603,1
1162607,1
1162608,1
1162614,20
1162630,1
1162656,1
1162662,16
1162668,8
1162703,1
1162723,7
1162745,1
1162746,1
1162794,1
1162795,1
1162816,1
1162820,17
1162827,2
1162838,1
1162844,1
1162889,1
1162934,1
1162937,1
1162945,24
1162952,1
1162960,1
1162965,19
1162977,1
1162988,1
1163047,1
1163070,1
1163082,1
1163094,1
1163116,1
1163140,1
1163183,2
1163189,2
1163227,1
1163233,7
1163239,18
1163254,1
1163309,1
1163313,1
1163316,1
1163322,1
1163323,5
1163349,1
1163352,2
1163411,1
1163450,1
1163473,1
1163474,17
1163486,1
1163488,1
1163489,3
1163516,2
1163524,1
1163528,1
1163558,2
1163569,1
1163572,1
1163573,1
1163603,5
1163610,1
1163615,17
1163616,2
1163630,19
1163633,8
1163635,2
1163639,1
1163642,1
1163647,1
1163650,1
1163651,27
1163659,1
1163664,12
1163666,1
1163669,2
1163679,1
1163684,13
1163699,3
1163703,1
1163737,1
1163759,1
1163766,1
1163770,1
1163778,1
1163788,3
1163796,1
1163818,1
1163821,1
1163822,1
1163823,27
1163824,3
1163826,2
1163841,2
1163853,2
1163858,1
1163865,1
1163886,7
1163893,19
1163894,1
1163903,1
1163915,2
1163926,1
1163937,1
1163944,1
1163955,1
1163960,1
1163965,6
1163977,1
1163978,7
1163984,3
1163993,4
1164010,1
1164019,1
1164033,1
1164058,1
1164088,5
1164104,1
1164108,1
1164113,1
1164116,1
1164129,1
1164131,1
1164137,1
1164152,1
1164153,1
1164154,6
1164162,1
1164168,1
1164170,1
1164178,1
1164190,1
1164208,1
1164218,2
1164234,3
1164244,9
1164272,1
1164280,1
1164298,2
1164308,1
1164340,9
1164360,1
1164374,1
1164380,3
1164391,1
1164411,1
1164420,1
1164426,1
1164446,12
1164456,1
1164460,1
1164465,2
1164477,1
1164500,10
1164505,1
1164516,2
1164519,2
1164521,1
1164530,1
1164532,1
1164537,2
1164538,13
1164556,1
1164567,2
1164580,1
1164595,4
1164596,1
1164599,1
1164614,1
1164652,10
1164657,1
1164664,1
1164700,1
1164703,1
1164705,1
1164723,1
1164727,2
1164729,1
1164731,16
1164737,11
1164739,1
1164741,18
1164743,1
1164744,1
1164757,2
1164761,1
1164801,1
1164802,1
1164803,1
1164805,1
1164823,1
1164826,1
1164840,1
1164855,1
1164900,1
1164912,2
1164915,3
1164922,1
1164934,83
1164956,1
1164962,12
1164989,1
1164992,1
1165011,2
1165015,1
1165016,33
1165020,1
1165030,1
1165046,2
1165051,12
1165053,3
1165055,1
1165064,1
1165067,1
1165093,1
1165100,10
1165108,1
1165110,1
1165113,1
1165115,6
1165125,1
1165126,1
1165153,5
1165155,1
1165189,1
1165198,1
1165202,1
1165205,1
1165207,1
1165211,1
1165213,3
1165218,1
1165251,1
1165252,8
1165263,1
1165267,1
1165278,1
1165279,1
1165284,1
1165293,3
1165296,2
1165300,2
1165303,1
1165313,1
1165318,1
1165326,1
1165346,2
1165362,1
1165370,1
1165374,1
1165376,1
1165378,1
1165380,1
1165400,10
1165415,2
1165417,1
1165418,4
1165420,1
1165446,2
1165447,1
1165450,1
1165451,1
1165456,4
1165457,1
1165463,1
1165464,1
1165465,31
1165467,4
1165468,4
1165482,1
1165495,1
1165496,4
1165529,1
1165542,1
1165552,44
1165563,41
1165567,1
1165584,14
1165596,8
1165597,2
1165598,1
1165600,1
1165635,4
1165641,1
1165642,1
1165653,2
1165669,1
1165677,6
1165685,1
1165690,1
1165721,20
1165731,3
1165732,1
1165738,1
1165739,1
1165748,13
1165772,1
1165777,1
1165795,1
1165806,1
1165807,1
1165825,1
1165829,1
1165836,20
1165845,2
1165847,4
1165863,1
1165879,9
1165910,108
1165911,1
1165920,2
1165933,1
1165952,1
1165981,1
1165987,1
1165993,1
1166006,1
1166026,3
1166042,1
1166048,1
1166056,1
1166064,1
1166074,23
1166075,2
1166091,1
1166092,7
1166112,3
1166119,2
1166128,2
1166133,1
1166141,7
1166156,1
1166157,1
1166165,1
1166172,3
1166173,20
1166179,1
1166183,1
1166189,1
1166195,1
1166208,1
1166209,1
1166250,1
1166253,1
1166259,1
1166272,1
1166273,1
1166290,1
1166291,1
1166301,1
1166303,1
1166309,1
1166316,11
1166350,1
1166361,9
1166363,1
1166368,1
1166372,10
1166375,1
1166380,2
1166393,3
1166394,3
1166400,1
1166412,1
1166413,3
1166415,1
1166429,1
1166436,25
1166457,6
1166458,1
1166464,1
1166473,1
1166478,1
1166496,1
1166500,1
1166510,12
1166511,46
1166512,2
1166516,1
1166520,1
1166533,174
1166534,2
1166541,1
1166545,1
1166558,1
1166559,1
1166592,1
1166595,2
1166597,1
1166605,3
1166609,2
1166617,1
1166647,1
1166684,4
1166691,1
1166695,2
1166703,16
1166720,1
1166729,1
1166743,1
1166753,1
1166760,2
1166772,1
1166774,1
1166775,1
1166787,1
1166793,1
1166794,2
1166795,11
1166815,1
1166821,3
1166828,1
1166854,1
1166872,9
1166874,1
1166880,1
1166892,2
1166911,1
1166945,1
1166965,3
1166980,1
1166983,1
1166984,1
1166986,1
1167002,1
1167022,1
